frame,landmark,x,y,z,visibility,exercise,reps,time
20979,635,24,0.269764,0.522302,0.004149,0.998896,rest,4,21.167
20980,635,25,0.347098,0.722236,-0.060322,0.896506,rest,4,21.167
20981,635,26,0.268441,0.718218,0.003327,0.810008,rest,4,21.167
20982,635,27,0.351657,0.905909,0.125187,0.775893,rest,4,21.167
20983,635,28,0.269288,0.891087,0.223304,0.673318,rest,4,21.167
20984,635,29,0.346067,0.923649,0.13313,0.474468,rest,4,21.167
20985,635,30,0.273474,0.905714,0.236362,0.397187,rest,4,21.167
20986,635,31,0.35098,0.955242,-0.047517,0.706495,rest,4,21.167
20987,635,32,0.255859,0.945585,0.068693,0.621973,rest,4,21.167
20988,636,0,0.301401,0.173803,-0.362969,0.999977,rest,4,21.2
20989,636,1,0.309646,0.159376,-0.334773,0.999968,rest,4,21.2
20990,636,2,0.314595,0.15944,-0.334811,0.999966,rest,4,21.2
20991,636,3,0.317963,0.159629,-0.334868,0.999961,rest,4,21.2
20992,636,4,0.294415,0.159643,-0.337062,0.999964,rest,4,21.2
20993,636,5,0.289429,0.160033,-0.337059,0.999962,rest,4,21.2
20994,636,6,0.284899,0.160322,-0.337016,0.99996,rest,4,21.2
20995,636,7,0.326996,0.169002,-0.164364,0.99995,rest,4,21.2
20996,636,8,0.278904,0.170012,-0.179786,0.999948,rest,4,21.2
20997,636,9,0.31072,0.193662,-0.300706,0.999988,rest,4,21.2
20998,636,10,0.291976,0.193632,-0.304571,0.999984,rest,4,21.2
20999,636,11,0.370516,0.277469,-0.062722,0.999962,rest,4,21.2
21000,636,12,0.240752,0.280547,-0.048303,0.999891,rest,4,21.2
21001,636,13,0.410694,0.403673,-0.119603,0.995914,rest,4,21.2
21002,636,14,0.21122,0.403973,-0.095643,0.980923,rest,4,21.2
21003,636,15,0.363268,0.431593,-0.358064,0.988764,rest,4,21.2
21004,636,16,0.245997,0.435339,-0.337887,0.968539,rest,4,21.2
21005,636,17,0.344255,0.447436,-0.416854,0.970377,rest,4,21.2
21006,636,18,0.254483,0.451744,-0.394213,0.937905,rest,4,21.2
21007,636,19,0.33764,0.430462,-0.423029,0.969453,rest,4,21.2
21008,636,20,0.260803,0.435898,-0.413748,0.934293,rest,4,21.2
21009,636,21,0.340808,0.424617,-0.361627,0.953336,rest,4,21.2
21010,636,22,0.261519,0.430046,-0.349285,0.908232,rest,4,21.2
21011,636,23,0.345692,0.520523,-0.005017,0.999442,rest,4,21.2
21012,636,24,0.26978,0.521186,0.004995,0.998947,rest,4,21.2
21013,636,25,0.347109,0.720953,-0.067988,0.904754,rest,4,21.2
21014,636,26,0.26839,0.714175,0.003668,0.824632,rest,4,21.2
21015,636,27,0.351995,0.905483,0.113849,0.793501,rest,4,21.2
21016,636,28,0.269297,0.889355,0.247916,0.695223,rest,4,21.2
21017,636,29,0.346612,0.92358,0.12167,0.494088,rest,4,21.2
21018,636,30,0.273464,0.903119,0.264183,0.416161,rest,4,21.2
21019,636,31,0.351036,0.955415,-0.052244,0.727085,rest,4,21.2
21020,636,32,0.256028,0.946207,0.099812,0.644944,rest,4,21.2
21021,637,0,0.301357,0.174429,-0.35594,0.999979,rest,4,21.233
21022,637,1,0.309526,0.159993,-0.328771,0.99997,rest,4,21.233
21023,637,2,0.314558,0.159955,-0.328825,0.999968,rest,4,21.233
21024,637,3,0.317933,0.160059,-0.328891,0.999964,rest,4,21.233
21025,637,4,0.294363,0.160589,-0.33032,0.999966,rest,4,21.233
21026,637,5,0.289376,0.16115,-0.330321,0.999965,rest,4,21.233
21027,637,6,0.284858,0.16161,-0.330294,0.999963,rest,4,21.233
21028,637,7,0.326762,0.169247,-0.164705,0.999953,rest,4,21.233
21029,637,8,0.27889,0.171409,-0.174048,0.999951,rest,4,21.233
21030,637,9,0.310662,0.193909,-0.295047,0.999988,rest,4,21.233
21031,637,10,0.291929,0.194015,-0.297721,0.999985,rest,4,21.233
21032,637,11,0.370494,0.277696,-0.064729,0.999964,rest,4,21.233
21033,637,12,0.240885,0.281194,-0.051873,0.999892,rest,4,21.233
21034,637,13,0.410404,0.40458,-0.110127,0.995977,rest,4,21.233
21035,637,14,0.212288,0.4044,-0.080816,0.980171,rest,4,21.233
21036,637,15,0.36304,0.432326,-0.356353,0.989052,rest,4,21.233
21037,637,16,0.246245,0.436288,-0.322359,0.967442,rest,4,21.233
21038,637,17,0.344075,0.447852,-0.418705,0.971108,rest,4,21.233
21039,637,18,0.254873,0.452227,-0.378459,0.936403,rest,4,21.233
21040,637,19,0.337535,0.430889,-0.42781,0.970274,rest,4,21.233
21041,637,20,0.260979,0.43639,-0.400592,0.933083,rest,4,21.233
21042,637,21,0.340721,0.425076,-0.362841,0.954627,rest,4,21.233
21043,637,22,0.261667,0.430746,-0.334814,0.907261,rest,4,21.233
21044,637,23,0.345272,0.521709,-0.004538,0.999451,rest,4,21.233
21045,637,24,0.269922,0.522391,0.004521,0.998965,rest,4,21.233
21046,637,25,0.347071,0.721602,-0.071503,0.911078,rest,4,21.233
21047,637,26,0.268263,0.716474,-0.014414,0.836017,rest,4,21.233
21048,637,27,0.35221,0.906174,0.120914,0.805872,rest,4,21.233
21049,637,28,0.269177,0.889729,0.233494,0.708484,rest,4,21.233
21050,637,29,0.347004,0.924106,0.130185,0.504514,rest,4,21.233
21051,637,30,0.272731,0.903527,0.249644,0.42189,rest,4,21.233
21052,637,31,0.350969,0.956186,-0.050803,0.739793,rest,4,21.233
21053,637,32,0.258957,0.947819,0.081903,0.657308,rest,4,21.233
21054,638,0,0.301275,0.174437,-0.356225,0.99998,rest,4,21.267
21055,638,1,0.309492,0.160042,-0.329505,0.999972,rest,4,21.267
21056,638,2,0.314527,0.159989,-0.329561,0.99997,rest,4,21.267
21057,638,3,0.31792,0.160084,-0.329628,0.999966,rest,4,21.267
21058,638,4,0.294294,0.160788,-0.330992,0.999969,rest,4,21.267
21059,638,5,0.289348,0.161424,-0.330988,0.999967,rest,4,21.267
21060,638,6,0.284819,0.162014,-0.330957,0.999965,rest,4,21.267
21061,638,7,0.326555,0.169148,-0.16621,0.999957,rest,4,21.267
21062,638,8,0.278883,0.171846,-0.174817,0.999955,rest,4,21.267
21063,638,9,0.310614,0.193722,-0.295691,0.999989,rest,4,21.267
21064,638,10,0.291891,0.193942,-0.298215,0.999987,rest,4,21.267
21065,638,11,0.370479,0.277868,-0.0694,0.999966,rest,4,21.267
21066,638,12,0.241034,0.28074,-0.056739,0.999896,rest,4,21.267
21067,638,13,0.410215,0.405254,-0.11753,0.996029,rest,4,21.267
21068,638,14,0.212916,0.404744,-0.087253,0.979573,rest,4,21.267
21069,638,15,0.362971,0.432342,-0.363085,0.989247,rest,4,21.267
21070,638,16,0.246448,0.43648,-0.331266,0.966877,rest,4,21.267
21071,638,17,0.344009,0.447772,-0.425507,0.971618,rest,4,21.267
21072,638,18,0.254699,0.452546,-0.387521,0.935804,rest,4,21.267
21073,638,19,0.337444,0.430777,-0.433458,0.970858,rest,4,21.267
21074,638,20,0.260491,0.436769,-0.408735,0.932741,rest,4,21.267
21075,638,21,0.340605,0.424892,-0.369476,0.95559,rest,4,21.267
21076,638,22,0.261346,0.431173,-0.343441,0.907311,rest,4,21.267
21077,638,23,0.345213,0.522152,-0.004548,0.99946,rest,4,21.267
21078,638,24,0.270001,0.52276,0.004532,0.998987,rest,4,21.267
21079,638,25,0.346746,0.722376,-0.066216,0.917001,rest,4,21.267
21080,638,26,0.268271,0.717708,-0.012685,0.846677,rest,4,21.267
21081,638,27,0.352995,0.906495,0.124224,0.817975,rest,4,21.267
21082,638,28,0.268704,0.89231,0.23521,0.723779,rest,4,21.267
21083,638,29,0.348933,0.924318,0.132727,0.516404,rest,4,21.267
21084,638,30,0.271148,0.906859,0.250369,0.432079,rest,4,21.267
21085,638,31,0.351223,0.956718,-0.049579,0.752558,rest,4,21.267
21086,638,32,0.254771,0.948142,0.081832,0.672153,rest,4,21.267
21087,639,0,0.30125,0.174348,-0.354818,0.999982,rest,4,21.3
21088,639,1,0.309405,0.159995,-0.328241,0.999974,rest,4,21.3
21089,639,2,0.314506,0.159916,-0.328301,0.999972,rest,4,21.3
21090,639,3,0.317888,0.160008,-0.328373,0.999968,rest,4,21.3
21091,639,4,0.294277,0.160765,-0.329609,0.99997,rest,4,21.3
21092,639,5,0.289317,0.161391,-0.329615,0.999969,rest,4,21.3
21093,639,6,0.2848,0.162019,-0.329585,0.999967,rest,4,21.3
21094,639,7,0.32637,0.169065,-0.166633,0.99996,rest,4,21.3
21095,639,8,0.278859,0.171795,-0.174407,0.999958,rest,4,21.3
21096,639,9,0.310573,0.193667,-0.294613,0.99999,rest,4,21.3
21097,639,10,0.291875,0.193888,-0.297012,0.999987,rest,4,21.3
21098,639,11,0.370451,0.278187,-0.068484,0.999967,rest,4,21.3
21099,639,12,0.241061,0.281188,-0.053554,0.999896,rest,4,21.3
21100,639,13,0.410117,0.405273,-0.108159,0.996086,rest,4,21.3
21101,639,14,0.213329,0.404592,-0.07067,0.978614,rest,4,21.3
21102,639,15,0.362429,0.432422,-0.348286,0.989384,rest,4,21.3
21103,639,16,0.246501,0.436688,-0.305618,0.965362,rest,4,21.3
21104,639,17,0.342977,0.447952,-0.41076,0.971951,rest,4,21.3
21105,639,18,0.254533,0.452721,-0.361201,0.933679,rest,4,21.3
21106,639,19,0.336569,0.430824,-0.420993,0.971254,rest,4,21.3
21107,639,20,0.260179,0.437011,-0.384725,0.930891,rest,4,21.3
21108,639,21,0.339903,0.424881,-0.355484,0.956284,rest,4,21.3
21109,639,22,0.26119,0.431497,-0.318625,0.905508,rest,4,21.3
21110,639,23,0.345096,0.521968,-0.00466,0.999462,rest,4,21.3
21111,639,24,0.269935,0.522858,0.004644,0.99899,rest,4,21.3
21112,639,25,0.346111,0.723488,-0.064375,0.922317,rest,4,21.3
21113,639,26,0.267381,0.717897,-0.00948,0.856363,rest,4,21.3
21114,639,27,0.353934,0.907193,0.124324,0.829698,rest,4,21.3
21115,639,28,0.268695,0.893539,0.221176,0.738905,rest,4,21.3
21116,639,29,0.352462,0.925515,0.132511,0.526818,rest,4,21.3
21117,639,30,0.271176,0.907675,0.234434,0.442093,rest,4,21.3
21118,639,31,0.350958,0.957906,-0.052597,0.765468,rest,4,21.3
21119,639,32,0.254938,0.951284,0.060859,0.687274,rest,4,21.3
21120,640,0,0.30088,0.174226,-0.371352,0.999983,rest,4,21.333
21121,640,1,0.308937,0.159887,-0.344631,0.999975,rest,4,21.333
21122,640,2,0.31411,0.159768,-0.344682,0.999974,rest,4,21.333
21123,640,3,0.317695,0.159782,-0.344749,0.99997,rest,4,21.333
21124,640,4,0.294021,0.160791,-0.346249,0.999972,rest,4,21.333
21125,640,5,0.289193,0.161472,-0.346265,0.999971,rest,4,21.333
21126,640,6,0.284523,0.162142,-0.346237,0.999969,rest,4,21.333
21127,640,7,0.325946,0.168732,-0.180827,0.999962,rest,4,21.333
21128,640,8,0.278764,0.171992,-0.189348,0.99996,rest,4,21.333
21129,640,9,0.31034,0.193312,-0.310132,0.999991,rest,4,21.333
21130,640,10,0.291758,0.193771,-0.312737,0.999988,rest,4,21.333
21131,640,11,0.370428,0.278231,-0.074225,0.999968,rest,4,21.333
21132,640,12,0.241205,0.281695,-0.063556,0.999897,rest,4,21.333
21133,640,13,0.409993,0.405282,-0.114158,0.996042,rest,4,21.333
21134,640,14,0.213715,0.405002,-0.07928,0.978229,rest,4,21.333
21135,640,15,0.361648,0.432491,-0.355781,0.9891,rest,4,21.333
21136,640,16,0.247505,0.43626,-0.308275,0.964301,rest,4,21.333
21137,640,17,0.341609,0.447757,-0.418115,0.971278,rest,4,21.333
21138,640,18,0.254629,0.452433,-0.362899,0.931822,rest,4,21.333
21139,640,19,0.335629,0.430824,-0.427271,0.970617,rest,4,21.333
21140,640,20,0.26025,0.437094,-0.385674,0.929207,rest,4,21.333
21141,640,21,0.339173,0.424909,-0.362503,0.9555,rest,4,21.333
21142,640,22,0.261388,0.431447,-0.320621,0.903699,rest,4,21.333
21143,640,23,0.345105,0.521405,-0.004697,0.999468,rest,4,21.333
21144,640,24,0.270284,0.522388,0.004677,0.999004,rest,4,21.333
21145,640,25,0.346145,0.723841,-0.066645,0.92728,rest,4,21.333
21146,640,26,0.267355,0.718489,-0.005426,0.865559,rest,4,21.333
21147,640,27,0.354088,0.908315,0.120127,0.84069,rest,4,21.333
21148,640,28,0.268689,0.89362,0.235132,0.752861,rest,4,21.333
21149,640,29,0.354067,0.927743,0.128381,0.53516,rest,4,21.333
21150,640,30,0.271127,0.908311,0.249574,0.452227,rest,4,21.333
21151,640,31,0.351059,0.958274,-0.059591,0.777909,rest,4,21.333
21152,640,32,0.256056,0.952021,0.070097,0.702111,rest,4,21.333
21153,641,0,0.300731,0.174484,-0.35952,0.999984,rest,4,21.367
21154,641,1,0.308668,0.160082,-0.332383,0.999977,rest,4,21.367
21155,641,2,0.313888,0.159945,-0.332426,0.999975,rest,4,21.367
21156,641,3,0.317566,0.159908,-0.332486,0.999972,rest,4,21.367
21157,641,4,0.2939,0.161084,-0.334619,0.999974,rest,4,21.367
21158,641,5,0.289145,0.161821,-0.334646,0.999972,rest,4,21.367
21159,641,6,0.28441,0.162497,-0.334606,0.999971,rest,4,21.367
21160,641,7,0.325518,0.168847,-0.169251,0.999964,rest,4,21.367
21161,641,8,0.278684,0.172357,-0.179955,0.999963,rest,4,21.367
21162,641,9,0.310233,0.193495,-0.298684,0.999991,rest,4,21.367
21163,641,10,0.291737,0.193913,-0.301968,0.999989,rest,4,21.367
21164,641,11,0.370132,0.278327,-0.068781,0.999969,rest,4,21.367
21165,641,12,0.24116,0.282118,-0.060347,0.9999,rest,4,21.367
21166,641,13,0.409928,0.405574,-0.116419,0.996028,rest,4,21.367
21167,641,14,0.213906,0.405677,-0.082423,0.978077,rest,4,21.367
21168,641,15,0.359324,0.430763,-0.357589,0.989018,rest,4,21.367
21169,641,16,0.250951,0.436214,-0.318056,0.963936,rest,4,21.367
21170,641,17,0.338691,0.445559,-0.41858,0.971094,rest,4,21.367
21171,641,18,0.256553,0.451744,-0.376829,0.931037,rest,4,21.367
21172,641,19,0.333049,0.429337,-0.427942,0.970449,rest,4,21.367
21173,641,20,0.262372,0.436837,-0.397868,0.928485,rest,4,21.367
21174,641,21,0.336232,0.423656,-0.363627,0.955284,rest,4,21.367
21175,641,22,0.263638,0.431208,-0.330251,0.902941,rest,4,21.367
21176,641,23,0.345107,0.521018,-0.004406,0.999484,rest,4,21.367
21177,641,24,0.270374,0.522144,0.004374,0.999041,rest,4,21.367
21178,641,25,0.346246,0.724425,-0.065467,0.932724,rest,4,21.367
21179,641,26,0.267542,0.718853,-0.003617,0.875019,rest,4,21.367
21180,641,27,0.355387,0.90839,0.116111,0.85219,rest,4,21.367
21181,641,28,0.268684,0.894088,0.24753,0.766577,rest,4,21.367
21182,641,29,0.355184,0.927762,0.122202,0.548887,rest,4,21.367
21183,641,30,0.271251,0.908738,0.263022,0.462439,rest,4,21.367
21184,641,31,0.351116,0.958254,-0.069738,0.791652,rest,4,21.367
21185,641,32,0.25569,0.951923,0.092788,0.716867,rest,4,21.367
21186,642,0,0.30061,0.174755,-0.373215,0.999985,rest,4,21.4
21187,642,1,0.308494,0.16033,-0.346583,0.999978,rest,4,21.4
21188,642,2,0.313735,0.160206,-0.346632,0.999976,rest,4,21.4
21189,642,3,0.317488,0.160155,-0.346707,0.999973,rest,4,21.4
21190,642,4,0.293798,0.161343,-0.349183,0.999975,rest,4,21.4
21191,642,5,0.289075,0.162086,-0.349207,0.999973,rest,4,21.4
21192,642,6,0.284283,0.162749,-0.349168,0.999973,rest,4,21.4
21193,642,7,0.325268,0.169116,-0.182662,0.999965,rest,4,21.4
21194,642,8,0.278576,0.172633,-0.195167,0.999965,rest,4,21.4
21195,642,9,0.310201,0.193766,-0.311736,0.999992,rest,4,21.4
21196,642,10,0.291727,0.194097,-0.315448,0.999989,rest,4,21.4
21197,642,11,0.369696,0.278544,-0.071021,0.999968,rest,4,21.4
21198,642,12,0.24104,0.282414,-0.072127,0.9999,rest,4,21.4
21199,642,13,0.409666,0.405806,-0.116924,0.995744,rest,4,21.4
21200,642,14,0.213886,0.405751,-0.08591,0.978119,rest,4,21.4
21201,642,15,0.357485,0.430087,-0.359874,0.9878,rest,4,21.4
21202,642,16,0.254943,0.435923,-0.312941,0.96321,rest,4,21.4
21203,642,17,0.336657,0.443447,-0.421082,0.968409,rest,4,21.4
21204,642,18,0.260468,0.450239,-0.367485,0.929413,rest,4,21.4
21205,642,19,0.331647,0.428037,-0.430282,0.96775,rest,4,21.4
21206,642,20,0.265844,0.435808,-0.387881,0.926942,rest,4,21.4
21207,642,21,0.335034,0.422841,-0.366368,0.951741,rest,4,21.4
21208,642,22,0.266692,0.430529,-0.323954,0.901072,rest,4,21.4
21209,642,23,0.345086,0.51977,-0.004244,0.999473,rest,4,21.4
21210,642,24,0.270374,0.521479,0.004213,0.999032,rest,4,21.4
21211,642,25,0.346253,0.723958,-0.066254,0.936609,rest,4,21.4
21212,642,26,0.267397,0.719275,-0.003045,0.882557,rest,4,21.4
21213,642,27,0.354806,0.908512,0.108124,0.860931,rest,4,21.4
21214,642,28,0.268679,0.89539,0.234736,0.777339,rest,4,21.4
21215,642,29,0.353708,0.927801,0.113308,0.55501,rest,4,21.4
21216,642,30,0.271334,0.910865,0.248447,0.469381,rest,4,21.4
21217,642,31,0.349314,0.958392,-0.078217,0.801242,rest,4,21.4
21218,642,32,0.254747,0.951971,0.077359,0.727839,rest,4,21.4
21219,643,0,0.300122,0.17493,-0.378613,0.999985,rest,4,21.433
21220,643,1,0.308031,0.16054,-0.353028,0.999979,rest,4,21.433
21221,643,2,0.313259,0.160402,-0.35307,0.999977,rest,4,21.433
21222,643,3,0.317286,0.16036,-0.35314,0.999975,rest,4,21.433
21223,643,4,0.293401,0.161522,-0.355152,0.999977,rest,4,21.433
21224,643,5,0.288788,0.162223,-0.355185,0.999975,rest,4,21.433
21225,643,6,0.283948,0.162897,-0.355146,0.999974,rest,4,21.433
21226,643,7,0.324934,0.169368,-0.191733,0.999967,rest,4,21.433
21227,643,8,0.278451,0.172816,-0.202148,0.999967,rest,4,21.433
21228,643,9,0.309949,0.194008,-0.317775,0.999992,rest,4,21.433
21229,643,10,0.291442,0.194326,-0.320949,0.99999,rest,4,21.433
21230,643,11,0.369412,0.278689,-0.079766,0.999969,rest,4,21.433
21231,643,12,0.240937,0.282572,-0.078388,0.999903,rest,4,21.433
21232,643,13,0.409614,0.405934,-0.125449,0.995749,rest,4,21.433
21233,643,14,0.21377,0.40613,-0.10124,0.97855,rest,4,21.433
21234,643,15,0.355571,0.42772,-0.371903,0.98777,rest,4,21.433
21235,643,16,0.257942,0.4353,-0.335569,0.963698,rest,4,21.433
21236,643,17,0.335003,0.440065,-0.431822,0.968205,rest,4,21.433
21237,643,18,0.264619,0.448062,-0.390825,0.929891,rest,4,21.433
21238,643,19,0.330053,0.424612,-0.439819,0.96753,rest,4,21.433
21239,643,20,0.269737,0.43362,-0.406617,0.927408,rest,4,21.433
21240,643,21,0.33336,0.419929,-0.377938,0.951465,rest,4,21.433
21241,643,22,0.269868,0.428842,-0.344496,0.901559,rest,4,21.433
21242,643,23,0.344952,0.519677,-0.004025,0.999484,rest,4,21.433
21243,643,24,0.270317,0.521393,0.003982,0.999048,rest,4,21.433
21244,643,25,0.346072,0.724099,-0.067025,0.940474,rest,4,21.433
21245,643,26,0.267263,0.720174,-0.001569,0.889426,rest,4,21.433
21246,643,27,0.354804,0.908362,0.109545,0.868877,rest,4,21.433
21247,643,28,0.268665,0.894792,0.248826,0.785554,rest,4,21.433
21248,643,29,0.353663,0.927252,0.11573,0.560385,rest,4,21.433
21249,643,30,0.271375,0.909201,0.264875,0.471559,rest,4,21.433
21250,643,31,0.348738,0.958532,-0.075509,0.810531,rest,4,21.433
21251,643,32,0.254848,0.952002,0.097848,0.73685,rest,4,21.433
21252,644,0,0.299786,0.175071,-0.400927,0.999986,rest,4,21.467
21253,644,1,0.307744,0.160622,-0.376253,0.999979,rest,4,21.467
21254,644,2,0.312987,0.160438,-0.376304,0.999978,rest,4,21.467
21255,644,3,0.317156,0.16042,-0.376387,0.999976,rest,4,21.467
21256,644,4,0.293082,0.161601,-0.377868,0.999977,rest,4,21.467
21257,644,5,0.288515,0.162271,-0.377912,0.999976,rest,4,21.467
21258,644,6,0.283633,0.162976,-0.377877,0.999975,rest,4,21.467
21259,644,7,0.324657,0.169526,-0.216309,0.999968,rest,4,21.467
21260,644,8,0.278308,0.17294,-0.224206,0.999968,rest,4,21.467
21261,644,9,0.309814,0.194044,-0.340127,0.999992,rest,4,21.467
21262,644,10,0.291206,0.194471,-0.342674,0.99999,rest,4,21.467
21263,644,11,0.369222,0.278767,-0.106166,0.999969,rest,4,21.467
21264,644,12,0.240584,0.28272,-0.094081,0.999901,rest,4,21.467
21265,644,13,0.408821,0.406723,-0.157019,0.995748,rest,4,21.467
21266,644,14,0.213667,0.408507,-0.125126,0.97851,rest,4,21.467
21267,644,15,0.347839,0.425785,-0.40438,0.987582,rest,4,21.467
21268,644,16,0.258267,0.433694,-0.371048,0.963599,rest,4,21.467
21269,644,17,0.328338,0.437785,-0.4632,0.967596,rest,4,21.467
21270,644,18,0.265537,0.444961,-0.426544,0.929644,rest,4,21.467
21271,644,19,0.323119,0.422494,-0.469176,0.966867,rest,4,21.467
21272,644,20,0.270544,0.429434,-0.441092,0.927136,rest,4,21.467
21273,644,21,0.326655,0.418188,-0.409397,0.950621,rest,4,21.467
21274,644,22,0.270556,0.42506,-0.379914,0.901028,rest,4,21.467
21275,644,23,0.344668,0.519896,-0.005446,0.999447,rest,4,21.467
21276,644,24,0.269768,0.52158,0.005391,0.998994,rest,4,21.467
21277,644,25,0.345776,0.725576,-0.067358,0.943269,rest,4,21.467
21278,644,26,0.266984,0.721771,-0.001204,0.895105,rest,4,21.467
21279,644,27,0.354991,0.908417,0.115949,0.874591,rest,4,21.467
21280,644,28,0.268981,0.89933,0.217912,0.795046,rest,4,21.467
21281,644,29,0.354049,0.927431,0.123482,0.561148,rest,4,21.467
21282,644,30,0.271919,0.914897,0.229619,0.477351,rest,4,21.467
21283,644,31,0.348703,0.959194,-0.06442,0.816349,rest,4,21.467
21284,644,32,0.254979,0.955298,0.054247,0.745885,rest,4,21.467
21285,645,0,0.299507,0.175204,-0.397845,0.999986,rest,4,21.5
21286,645,1,0.307516,0.160764,-0.372017,0.99998,rest,4,21.5
21287,645,2,0.312799,0.160575,-0.372071,0.999978,rest,4,21.5
21288,645,3,0.317064,0.160543,-0.37215,0.999977,rest,4,21.5
21289,645,4,0.292843,0.161744,-0.374769,0.999978,rest,4,21.5
21290,645,5,0.288351,0.162433,-0.374823,0.999976,rest,4,21.5
21291,645,6,0.283424,0.163126,-0.374797,0.999976,rest,4,21.5
21292,645,7,0.324485,0.169668,-0.208178,0.999969,rest,4,21.5
21293,645,8,0.278202,0.173054,-0.220319,0.999969,rest,4,21.5
21294,645,9,0.30961,0.194231,-0.335715,0.999992,rest,4,21.5
21295,645,10,0.290936,0.194607,-0.339572,0.999991,rest,4,21.5
21296,645,11,0.368934,0.27887,-0.10046,0.999968,rest,4,21.5
21297,645,12,0.240221,0.28281,-0.096878,0.999902,rest,4,21.5
21298,645,13,0.407644,0.408196,-0.149293,0.995555,rest,4,21.5
21299,645,14,0.213492,0.409686,-0.146924,0.979031,rest,4,21.5
21300,645,15,0.344782,0.424159,-0.401566,0.98662,rest,4,21.5
21301,645,16,0.263011,0.430107,-0.402888,0.963982,rest,4,21.5
21302,645,17,0.325479,0.434241,-0.46088,0.965154,rest,4,21.5
21303,645,18,0.271934,0.439319,-0.460209,0.929737,rest,4,21.5
21304,645,19,0.320485,0.419482,-0.466258,0.964309,rest,4,21.5
21305,645,20,0.276101,0.424932,-0.472456,0.927116,rest,4,21.5
21306,645,21,0.32452,0.415795,-0.406823,0.947138,rest,4,21.5
21307,645,22,0.27519,0.42105,-0.410874,0.900644,rest,4,21.5
21308,645,23,0.344492,0.520307,-0.002676,0.999455,rest,4,21.5
21309,645,24,0.26932,0.522104,0.002611,0.999005,rest,4,21.5
21310,645,25,0.345737,0.725927,-0.073646,0.946721,rest,4,21.5
21311,645,26,0.266974,0.722583,0.003852,0.900963,rest,4,21.5
21312,645,27,0.354993,0.908484,0.115623,0.881163,rest,4,21.5
21313,645,28,0.268348,0.899491,0.266724,0.801217,rest,4,21.5
21314,645,29,0.354027,0.927457,0.123609,0.565382,rest,4,21.5
21315,645,30,0.270782,0.915381,0.2844,0.477438,rest,4,21.5
21316,645,31,0.34832,0.960389,-0.064475,0.823421,rest,4,21.5
21317,645,32,0.255435,0.955591,0.112075,0.752829,rest,4,21.5
21318,646,0,0.299435,0.175316,-0.400791,0.999985,rest,4,21.533
21319,646,1,0.307434,0.160863,-0.375304,0.999978,rest,4,21.533
21320,646,2,0.312746,0.160712,-0.375362,0.999976,rest,4,21.533
21321,646,3,0.317028,0.160679,-0.37545,0.999974,rest,4,21.533
21322,646,4,0.292697,0.161833,-0.378115,0.999976,rest,4,21.533
21323,646,5,0.288229,0.162557,-0.378169,0.999974,rest,4,21.533
21324,646,6,0.283246,0.163238,-0.378155,0.999975,rest,4,21.533
21325,646,7,0.324278,0.16979,-0.211091,0.999966,rest,4,21.533
21326,646,8,0.278017,0.173155,-0.223744,0.999968,rest,4,21.533
21327,646,9,0.3096,0.194278,-0.338444,0.999992,rest,4,21.533
21328,646,10,0.290841,0.194608,-0.342362,0.99999,rest,4,21.533
21329,646,11,0.368687,0.278971,-0.098967,0.999963,rest,4,21.533
21330,646,12,0.239527,0.282901,-0.101443,0.999897,rest,4,21.533
21331,646,13,0.40567,0.409856,-0.155295,0.994942,rest,4,21.533
21332,646,14,0.212914,0.410636,-0.159512,0.979187,rest,4,21.533
21333,646,15,0.338933,0.423873,-0.406076,0.983967,rest,4,21.533
21334,646,16,0.265181,0.42562,-0.413456,0.963314,rest,4,21.533
21335,646,17,0.319728,0.431897,-0.464913,0.958964,rest,4,21.533
21336,646,18,0.27521,0.432983,-0.470029,0.92794,rest,4,21.533
21337,646,19,0.314378,0.417242,-0.468837,0.957871,rest,4,21.533
21338,646,20,0.279142,0.418454,-0.480549,0.925086,rest,4,21.533
21339,646,21,0.320108,0.414282,-0.411023,0.938758,rest,4,21.533
21340,646,22,0.277596,0.415294,-0.42079,0.897712,rest,4,21.533
21341,646,23,0.344269,0.520725,-0.0013,0.999407,rest,4,21.533
21342,646,24,0.268836,0.522618,0.00124,0.998954,rest,4,21.533
21343,646,25,0.345911,0.72625,-0.064485,0.948784,rest,4,21.533
21344,646,26,0.267215,0.72397,-0.000289,0.905719,rest,4,21.533
21345,646,27,0.354558,0.908406,0.145813,0.88536,rest,4,21.533
21346,646,28,0.268485,0.899915,0.237849,0.808191,rest,4,21.533
21347,646,29,0.353346,0.927156,0.155922,0.566108,rest,4,21.533
21348,646,30,0.270792,0.916069,0.251996,0.478713,rest,4,21.533
21349,646,31,0.348238,0.959681,-0.034597,0.827167,rest,4,21.533
21350,646,32,0.256053,0.956785,0.067521,0.759462,rest,4,21.533
21351,647,0,0.299358,0.175326,-0.410874,0.999985,rest,4,21.567
21352,647,1,0.30736,0.160865,-0.385466,0.999978,rest,4,21.567
21353,647,2,0.312698,0.16078,-0.385518,0.999976,rest,4,21.567
21354,647,3,0.316974,0.160759,-0.385609,0.999974,rest,4,21.567
21355,647,4,0.292549,0.161721,-0.388179,0.999977,rest,4,21.567
21356,647,5,0.288023,0.162492,-0.388246,0.999975,rest,4,21.567
21357,647,6,0.282894,0.163142,-0.388232,0.999975,rest,4,21.567
